Message Name,User ID,Sequence Number,UL Latency,Processing Time,Total Latency,Delay Budget
Offloaded Data,0,1,0.3102903561345117,5.570289004121204,5.990290356134511,100.0
Offloaded Data,2,1,1.419209088141594,5.615053323258672,7.139209088141594,100.0
Offloaded Data,3,1,51.52021963368692,5.59730007511819,57.19021963368692,100.0
Offloaded Data,4,1,0.49543634767249045,5.482890649910818,6.08543634767249,100.0
Offloaded Data,5,1,3.5499702995576143,5.558529756312559,9.299970299557614,100.0
Offloaded Data,6,1,5.444597265498388,5.408529756312559,11.044597265498387,100.0
Offloaded Data,7,1,3.9274019999227883,5.738529756312559,9.857401999922788,100.0
Offloaded Data,8,1,0.3878205625328123,5.78852975631256,6.3678205625328115,100.0
Offloaded Data,9,1,31.94455903181105,5.455053323258673,37.504559031811056,100.0
Offloaded Data,10,1,0.5912730627528922,5.8164293431464795,6.441273062752892,100.0
Offloaded Data,12,1,1.2715813294753937,5.552218719092432,6.961581329475393,100.0
Offloaded Data,13,1,1.6524833773404253,5.91642934314648,7.602483377340426,100.0
Offloaded Data,14,1,0.6169608806958644,5.28640534234648,5.9469608806958645,100.0
Offloaded Data,15,1,1.777175619778383,5.235053323258672,7.117175619778383,100.0
Offloaded Data,16,1,0.519733389871369,5.232721466334621,5.8097333898713694,100.0
Offloaded Data,17,1,3.7524349954224516,5.80730007511819,9.63243499542245,100.0
Offloaded Data,18,1,2.2985384036873846,5.732890649910818,8.138538403687384,100.0
Offloaded Data,19,1,2.0442918147744944,5.805053323258672,7.9542918147744945,100.0
Offloaded Data,20,1,2.332381626100326,5.811996229034582,8.322381626100325,100.0
Offloaded Data,21,1,10.587349609649626,5.82642934314648,16.447349609649628,100.0
Offloaded Data,22,1,0.3705896311041997,5.431996229034582,5.9805896311042,100.0
Offloaded Data,23,1,0.3589184308994878,5.769919569423516,6.208918430899487,100.0
Offloaded Data,24,1,26.739108568491943,5.32642934314648,32.09910856849194,100.0
Offloaded Data,25,1,2.1637730473296752,5.632890649910818,7.9037730473296754,100.0
Offloaded Data,27,1,0.2619217438203862,5.88730007511819,6.221921743820386,100.0
Offloaded Data,28,1,0.4525436127154018,5.555053323258672,6.112543612715402,100.0
Offloaded Data,29,1,0.19961981147485058,5.462866649110818,5.77961981147485,100.0
Offloaded Data,30,1,23.605713317546073,5.352866649110818,29.07571331754607,100.0
Offloaded Data,31,1,31.979410041967686,5.648529756312559,37.819410041967686,100.0
Offloaded Data,33,1,0.5931129969253341,5.585053323258672,6.283112996925334,100.0
Offloaded Data,34,1,2.010820744728192,5.185053323258672,7.300820744728192,100.0
Offloaded Data,36,1,35.267109532348385,5.657324075918189,40.987109532348384,100.0
Offloaded Data,37,1,0.23906268242590495,5.66732407591819,5.969062682425905,100.0
Offloaded Data,39,1,5.561269254657863,5.7364293431464795,11.331269254657862,100.0
Offloaded Data,40,1,0.7178130425183843,5.50642934314648,6.257813042518384,100.0
Offloaded Data,41,1,1.3019368547359922,5.482866649110818,6.901936854735991,100.0
Offloaded Data,42,1,0.7373242797860291,5.70730007511819,6.517324279786029,100.0
Offloaded Data,43,1,0.29097804534433674,5.25732407591819,5.610978045344337,100.0
Offloaded Data,44,1,0.9710577154496622,5.568529756312559,6.731057715449662,100.0
Offloaded Data,46,1,0.8063864052532583,5.357300075118189,6.236386405253258,100.0
Offloaded Data,47,1,5.220698035908512,5.307324075918189,10.590698035908513,100.0
Offloaded Data,48,1,0.5545745354498445,5.372218719092432,6.064574535449844,100.0
Offloaded Data,49,1,2.657537591237965,5.432890649910818,8.197537591237964,100.0
Offloaded Data,0,2,0.3184641512577426,5.4702890041212004,5.898464151257743,100.0
Offloaded Data,2,2,0.9715146944526433,5.175053323258669,6.251514694452643,100.0
Offloaded Data,3,2,9.820767295146716,5.427300075118186,15.320767295146716,100.0
Offloaded Data,4,2,0.6342647437717261,5.272890649910818,6.014264743771726,100.0
